time,open,high,low,close
2025-10-15 13:06:00+00:00,1.16146,1.16153,1.16136,1.16138
2025-10-15 13:07:00+00:00,1.16138,1.16164,1.16136,1.1616
2025-10-15 13:08:00+00:00,1.1616,1.16174,1.16153,1.16173
2025-10-15 13:09:00+00:00,1.16171,1.16176,1.16168,1.16168
2025-10-15 13:10:00+00:00,1.16166,1.16185,1.16164,1.16182
2025-10-15 13:11:00+00:00,1.16183,1.1619,1.16182,1.16188
2025-10-15 13:12:00+00:00,1.16187,1.1619,1.16174,1.16174
2025-10-15 13:13:00+00:00,1.16174,1.16192,1.16162,1.16162
2025-10-15 13:14:00+00:00,1.16162,1.16176,1.16156,1.16156
2025-10-15 13:15:00+00:00,1.16157,1.16166,1.16148,1.1615
2025-10-15 13:16:00+00:00,1.16151,1.16156,1.16136,1.16148
2025-10-15 13:17:00+00:00,1.16148,1.16148,1.1613,1.16142
2025-10-15 13:18:00+00:00,1.16143,1.16156,1.16142,1.16152
2025-10-15 13:19:00+00:00,1.16152,1.1616,1.16128,1.1614
2025-10-15 13:20:00+00:00,1.16142,1.16142,1.1612,1.16136
2025-10-15 13:21:00+00:00,1.16138,1.16156,1.16128,1.16153
2025-10-15 13:22:00+00:00,1.16154,1.16174,1.16154,1.16168
2025-10-15 13:23:00+00:00,1.16168,1.16172,1.1616,1.16162
2025-10-15 13:24:00+00:00,1.16164,1.16184,1.16163,1.16184
2025-10-15 13:25:00+00:00,1.16183,1.16186,1.16176,1.16182
2025-10-15 13:26:00+00:00,1.16182,1.1619,1.16178,1.16188
2025-10-15 13:27:00+00:00,1.16186,1.16209,1.16185,1.16207
2025-10-15 13:28:00+00:00,1.16206,1.16212,1.16196,1.16211
2025-10-15 13:29:00+00:00,1.16212,1.16217,1.16197,1.16202
2025-10-15 13:30:00+00:00,1.16203,1.16228,1.16197,1.16226
2025-10-15 13:31:00+00:00,1.16226,1.16231,1.16208,1.16223
2025-10-15 13:32:00+00:00,1.16222,1.16248,1.16214,1.16217
2025-10-15 13:33:00+00:00,1.16216,1.16239,1.16216,1.1623
2025-10-15 13:34:00+00:00,1.16231,1.16242,1.16215,1.16228
2025-10-15 13:35:00+00:00,1.1623,1.1626,1.16215,1.16258
2025-10-15 13:36:00+00:00,1.1626,1.16264,1.16246,1.16254
2025-10-15 13:37:00+00:00,1.16253,1.1627,1.1625,1.1625
2025-10-15 13:38:00+00:00,1.16252,1.16258,1.16239,1.1625
2025-10-15 13:39:00+00:00,1.16252,1.1629,1.16249,1.16272
2025-10-15 13:40:00+00:00,1.16271,1.16274,1.16249,1.16268
2025-10-15 13:41:00+00:00,1.16266,1.16274,1.16254,1.1626
2025-10-15 13:42:00+00:00,1.16264,1.16282,1.16254,1.16274
2025-10-15 13:43:00+00:00,1.16274,1.16284,1.16262,1.16264
2025-10-15 13:44:00+00:00,1.16263,1.1628,1.16252,1.16272
2025-10-15 13:45:00+00:00,1.16274,1.16282,1.16264,1.16278
2025-10-15 13:46:00+00:00,1.1628,1.16286,1.1626,1.16268
2025-10-15 13:47:00+00:00,1.16266,1.16268,1.16258,1.16258
2025-10-15 13:48:00+00:00,1.16258,1.1628,1.16258,1.1628
2025-10-15 13:49:00+00:00,1.1628,1.16296,1.16267,1.16292
2025-10-15 13:50:00+00:00,1.16292,1.16299,1.16274,1.16296
2025-10-15 13:51:00+00:00,1.16295,1.16296,1.16284,1.16295
2025-10-15 13:52:00+00:00,1.16298,1.16321,1.16294,1.1631
2025-10-15 13:53:00+00:00,1.16311,1.16319,1.16293,1.16296
2025-10-15 13:54:00+00:00,1.16296,1.16304,1.16276,1.16286
2025-10-15 13:55:00+00:00,1.16286,1.16302,1.16266,1.16294
2025-10-15 13:56:00+00:00,1.16292,1.16312,1.16281,1.16306
2025-10-15 13:57:00+00:00,1.16306,1.16309,1.16258,1.16266
2025-10-15 13:58:00+00:00,1.16267,1.16281,1.16262,1.16281
2025-10-15 13:59:00+00:00,1.1628,1.16284,1.16268,1.16274
2025-10-15 14:00:00+00:00,1.16274,1.16303,1.16274,1.16287
2025-10-15 14:01:00+00:00,1.1629,1.1629,1.16235,1.16235
2025-10-15 14:02:00+00:00,1.16234,1.16254,1.16232,1.1625
2025-10-15 14:03:00+00:00,1.1625,1.1625,1.16226,1.16238
2025-10-15 14:04:00+00:00,1.1624,1.16251,1.16232,1.16241
2025-10-15 14:05:00+00:00,1.1624,1.16244,1.16219,1.16224
2025-10-15 14:06:00+00:00,1.16221,1.16229,1.16212,1.16224
2025-10-15 14:07:00+00:00,1.16224,1.1624,1.16222,1.16232
2025-10-15 14:08:00+00:00,1.16234,1.16244,1.16221,1.16221
2025-10-15 14:09:00+00:00,1.1622,1.16241,1.16218,1.1624
2025-10-15 14:10:00+00:00,1.1624,1.1624,1.1622,1.16234
2025-10-15 14:11:00+00:00,1.16234,1.16256,1.16233,1.16255
2025-10-15 14:12:00+00:00,1.16254,1.16258,1.16242,1.16244
2025-10-15 14:13:00+00:00,1.16246,1.16266,1.16242,1.16264
2025-10-15 14:14:00+00:00,1.16264,1.16278,1.1626,1.16272
2025-10-15 14:15:00+00:00,1.16271,1.16272,1.16258,1.16258
2025-10-15 14:16:00+00:00,1.16258,1.16262,1.1624,1.16241
2025-10-15 14:17:00+00:00,1.16242,1.16249,1.1623,1.1623
2025-10-15 14:18:00+00:00,1.1623,1.16244,1.16226,1.16234
2025-10-15 14:19:00+00:00,1.16235,1.16244,1.1623,1.1624
2025-10-15 14:20:00+00:00,1.16239,1.16247,1.16233,1.16241
2025-10-15 14:21:00+00:00,1.16243,1.16269,1.16243,1.16269
2025-10-15 14:22:00+00:00,1.16269,1.16272,1.16257,1.1627
2025-10-15 14:23:00+00:00,1.1627,1.16274,1.16262,1.16266
2025-10-15 14:24:00+00:00,1.16265,1.16267,1.16254,1.1626
2025-10-15 14:25:00+00:00,1.16261,1.16264,1.1626,1.16261
2025-10-15 14:26:00+00:00,1.1626,1.16272,1.1626,1.16262
2025-10-15 14:27:00+00:00,1.16262,1.16268,1.16257,1.16258
2025-10-15 14:28:00+00:00,1.16256,1.16258,1.16229,1.16232
2025-10-15 14:29:00+00:00,1.16232,1.16241,1.16232,1.16237
2025-10-15 14:30:00+00:00,1.16236,1.1625,1.1623,1.16245
2025-10-15 14:31:00+00:00,1.16245,1.16254,1.16235,1.16235
2025-10-15 14:32:00+00:00,1.16236,1.16236,1.16232,1.16236
2025-10-15 14:33:00+00:00,1.16237,1.16242,1.16232,1.1624
2025-10-15 14:34:00+00:00,1.16241,1.16242,1.16212,1.16216
2025-10-15 14:35:00+00:00,1.16215,1.16221,1.16211,1.16217
2025-10-15 14:36:00+00:00,1.16216,1.16232,1.16216,1.1623
2025-10-15 14:37:00+00:00,1.1623,1.16232,1.16214,1.16215
2025-10-15 14:38:00+00:00,1.16213,1.16216,1.16198,1.1621
2025-10-15 14:39:00+00:00,1.16208,1.16218,1.16206,1.16212
2025-10-15 14:40:00+00:00,1.16211,1.16222,1.16204,1.16222
2025-10-15 14:41:00+00:00,1.16222,1.16227,1.16211,1.16214
2025-10-15 14:42:00+00:00,1.16215,1.16216,1.16208,1.16215
2025-10-15 14:43:00+00:00,1.16216,1.16224,1.16202,1.1622
2025-10-15 14:44:00+00:00,1.1622,1.1622,1.16196,1.16197
2025-10-15 14:45:00+00:00,1.16197,1.16221,1.16196,1.1622
2025-10-15 14:46:00+00:00,1.16221,1.16238,1.1622,1.16236
2025-10-15 14:47:00+00:00,1.16236,1.16244,1.16236,1.16237
2025-10-15 14:48:00+00:00,1.16236,1.16261,1.1623,1.16249
2025-10-15 14:49:00+00:00,1.16249,1.16254,1.16223,1.16224
2025-10-15 14:50:00+00:00,1.16222,1.16231,1.16214,1.1623
2025-10-15 14:51:00+00:00,1.16231,1.1624,1.1623,1.16235
2025-10-15 14:52:00+00:00,1.16234,1.16248,1.16234,1.16246
2025-10-15 14:53:00+00:00,1.16246,1.16252,1.16242,1.1625
2025-10-15 14:54:00+00:00,1.16251,1.16254,1.16228,1.16228
2025-10-15 14:55:00+00:00,1.16228,1.16244,1.16208,1.16238
2025-10-15 14:56:00+00:00,1.16238,1.16238,1.16224,1.16238
2025-10-15 14:57:00+00:00,1.16237,1.16242,1.16226,1.16234
2025-10-15 14:58:00+00:00,1.16234,1.16244,1.1623,1.1624
2025-10-15 14:59:00+00:00,1.1624,1.16248,1.16236,1.16246
2025-10-15 15:00:00+00:00,1.16246,1.1625,1.1624,1.16244
2025-10-15 15:01:00+00:00,1.16244,1.16244,1.1623,1.1623
2025-10-15 15:02:00+00:00,1.1623,1.1624,1.1623,1.16236
2025-10-15 15:03:00+00:00,1.16234,1.16243,1.16229,1.16234
2025-10-15 15:04:00+00:00,1.16234,1.16238,1.16208,1.1622
2025-10-15 15:05:00+00:00,1.16219,1.16221,1.16209,1.16219
2025-10-15 15:06:00+00:00,1.16217,1.16217,1.16186,1.16188
2025-10-15 15:07:00+00:00,1.16187,1.16214,1.16185,1.16212
2025-10-15 15:08:00+00:00,1.16213,1.16218,1.16208,1.16211
2025-10-15 15:09:00+00:00,1.16208,1.16224,1.16204,1.16222
2025-10-15 15:10:00+00:00,1.16222,1.16238,1.16222,1.16232
2025-10-15 15:11:00+00:00,1.16232,1.1624,1.16232,1.16238
2025-10-15 15:12:00+00:00,1.16238,1.16254,1.16236,1.16236
2025-10-15 15:13:00+00:00,1.16237,1.16258,1.16236,1.16252
2025-10-15 15:14:00+00:00,1.16254,1.16258,1.1625,1.16258
2025-10-15 15:15:00+00:00,1.16258,1.16264,1.16252,1.16256
2025-10-15 15:16:00+00:00,1.16254,1.16276,1.16245,1.16273
2025-10-15 15:17:00+00:00,1.16274,1.16286,1.1627,1.16284
2025-10-15 15:18:00+00:00,1.16284,1.16309,1.16284,1.16294
2025-10-15 15:19:00+00:00,1.16295,1.1631,1.16291,1.16306
2025-10-15 15:20:00+00:00,1.16304,1.16307,1.16294,1.163
2025-10-15 15:21:00+00:00,1.16298,1.16318,1.16298,1.16314
2025-10-15 15:22:00+00:00,1.16314,1.16339,1.16314,1.16324
2025-10-15 15:23:00+00:00,1.16324,1.16344,1.16322,1.16343
2025-10-15 15:24:00+00:00,1.16342,1.16344,1.16334,1.1634
2025-10-15 15:25:00+00:00,1.1634,1.16362,1.1634,1.16357
2025-10-15 15:26:00+00:00,1.16356,1.16356,1.16336,1.1634
2025-10-15 15:27:00+00:00,1.16341,1.16361,1.16334,1.16358
2025-10-15 15:28:00+00:00,1.16359,1.1636,1.1635,1.16352
2025-10-15 15:29:00+00:00,1.1635,1.16352,1.16329,1.16341
2025-10-15 15:30:00+00:00,1.1634,1.1636,1.16334,1.16359
2025-10-15 15:31:00+00:00,1.16358,1.16362,1.16346,1.1635
2025-10-15 15:32:00+00:00,1.16352,1.16368,1.16352,1.16364
2025-10-15 15:33:00+00:00,1.16365,1.16378,1.16356,1.16378
2025-10-15 15:34:00+00:00,1.16376,1.16376,1.16358,1.16364
2025-10-15 15:35:00+00:00,1.16363,1.16381,1.16354,1.16372
2025-10-15 15:36:00+00:00,1.16373,1.16374,1.16346,1.16356
2025-10-15 15:37:00+00:00,1.16358,1.16372,1.16354,1.16362
2025-10-15 15:38:00+00:00,1.16366,1.1637,1.16355,1.16358
2025-10-15 15:39:00+00:00,1.16358,1.16374,1.16358,1.16367
2025-10-15 15:40:00+00:00,1.16367,1.16392,1.1636,1.16388
2025-10-15 15:41:00+00:00,1.16386,1.16437,1.16386,1.16434
2025-10-15 15:42:00+00:00,1.16435,1.16441,1.16418,1.1644
2025-10-15 15:43:00+00:00,1.1644,1.16456,1.16427,1.16452
2025-10-15 15:44:00+00:00,1.16454,1.16458,1.16422,1.16442
2025-10-15 15:45:00+00:00,1.16441,1.16462,1.16436,1.16458
2025-10-15 15:46:00+00:00,1.16458,1.16474,1.16432,1.16453
2025-10-15 15:47:00+00:00,1.16452,1.16453,1.16433,1.16433
2025-10-15 15:48:00+00:00,1.16432,1.16432,1.16396,1.16396
2025-10-15 15:49:00+00:00,1.16398,1.164,1.16374,1.16386
2025-10-15 15:50:00+00:00,1.16386,1.16392,1.16366,1.16376
2025-10-15 15:51:00+00:00,1.16376,1.16376,1.1633,1.1633
2025-10-15 15:52:00+00:00,1.16328,1.16346,1.16318,1.1634
2025-10-15 15:53:00+00:00,1.16339,1.16341,1.16318,1.16322
2025-10-15 15:54:00+00:00,1.16324,1.16333,1.16316,1.16333
2025-10-15 15:55:00+00:00,1.16333,1.16339,1.16318,1.16333
2025-10-15 15:56:00+00:00,1.16335,1.16348,1.16328,1.1633
2025-10-15 15:57:00+00:00,1.16331,1.16372,1.1633,1.1636
2025-10-15 15:58:00+00:00,1.1636,1.16377,1.16352,1.16374
2025-10-15 15:59:00+00:00,1.16372,1.16373,1.16357,1.16371
2025-10-15 16:00:00+00:00,1.16372,1.16378,1.1635,1.16352
2025-10-15 16:01:00+00:00,1.16352,1.16364,1.16348,1.16348
2025-10-15 16:02:00+00:00,1.16348,1.16348,1.16318,1.16318
2025-10-15 16:03:00+00:00,1.16319,1.16336,1.16317,1.16323
2025-10-15 16:04:00+00:00,1.16322,1.16332,1.16303,1.16317
2025-10-15 16:05:00+00:00,1.16318,1.16326,1.16312,1.16322
2025-10-15 16:06:00+00:00,1.16322,1.1633,1.16316,1.16322
2025-10-15 16:07:00+00:00,1.16324,1.1635,1.16316,1.16318
2025-10-15 16:08:00+00:00,1.16317,1.1633,1.16304,1.16322
2025-10-15 16:09:00+00:00,1.16322,1.16332,1.16316,1.16318
2025-10-15 16:10:00+00:00,1.16316,1.16322,1.16312,1.16318
2025-10-15 16:11:00+00:00,1.16318,1.16333,1.16316,1.16332
2025-10-15 16:12:00+00:00,1.1633,1.16332,1.16286,1.163
2025-10-15 16:13:00+00:00,1.16298,1.16312,1.16297,1.16308
2025-10-15 16:14:00+00:00,1.16308,1.16318,1.16308,1.1631
2025-10-15 16:15:00+00:00,1.16308,1.16336,1.16307,1.16334
2025-10-15 16:16:00+00:00,1.16334,1.16359,1.16333,1.16355
2025-10-15 16:17:00+00:00,1.16356,1.16366,1.16346,1.16362
2025-10-15 16:18:00+00:00,1.16362,1.16368,1.16356,1.16357
2025-10-15 16:19:00+00:00,1.16356,1.16358,1.1634,1.16342
2025-10-15 16:20:00+00:00,1.16341,1.16346,1.16338,1.16342
2025-10-15 16:21:00+00:00,1.16341,1.16342,1.16318,1.16326
2025-10-15 16:22:00+00:00,1.16326,1.16339,1.16326,1.16338
2025-10-15 16:23:00+00:00,1.16334,1.16347,1.16332,1.16346
2025-10-15 16:24:00+00:00,1.16347,1.16354,1.16332,1.16337
2025-10-15 16:25:00+00:00,1.16338,1.16355,1.16336,1.16353
2025-10-15 16:26:00+00:00,1.16352,1.16358,1.16348,1.16349
2025-10-15 16:27:00+00:00,1.16348,1.16358,1.16346,1.16358
2025-10-15 16:28:00+00:00,1.16357,1.16362,1.16348,1.16354
2025-10-15 16:29:00+00:00,1.16353,1.16362,1.1635,1.16362
2025-10-15 16:30:00+00:00,1.16362,1.16364,1.16342,1.16346
2025-10-15 16:31:00+00:00,1.16346,1.16362,1.16346,1.16352
2025-10-15 16:32:00+00:00,1.16352,1.16353,1.16342,1.16348
2025-10-15 16:33:00+00:00,1.16348,1.16353,1.16345,1.16348
2025-10-15 16:34:00+00:00,1.16347,1.16365,1.16345,1.16364
2025-10-15 16:35:00+00:00,1.16364,1.16384,1.16361,1.16382
2025-10-15 16:36:00+00:00,1.16383,1.1639,1.16375,1.16378
2025-10-15 16:37:00+00:00,1.16378,1.1638,1.16366,1.16368
2025-10-15 16:38:00+00:00,1.16368,1.16374,1.16366,1.16372
2025-10-15 16:39:00+00:00,1.16372,1.16372,1.1636,1.16362
2025-10-15 16:40:00+00:00,1.16362,1.16375,1.16352,1.16374
2025-10-15 16:41:00+00:00,1.16372,1.16373,1.1635,1.16362
2025-10-15 16:42:00+00:00,1.16358,1.16362,1.16341,1.16342
2025-10-15 16:43:00+00:00,1.16342,1.16354,1.16336,1.16354
2025-10-15 16:44:00+00:00,1.16352,1.16361,1.16348,1.1636
2025-10-15 16:45:00+00:00,1.16358,1.1636,1.16352,1.16354
2025-10-15 16:46:00+00:00,1.16354,1.1636,1.16352,1.16358
2025-10-15 16:47:00+00:00,1.16357,1.16372,1.16357,1.16367
2025-10-15 16:48:00+00:00,1.16367,1.16404,1.16362,1.16402
2025-10-15 16:49:00+00:00,1.16403,1.16404,1.16384,1.1639
2025-10-15 16:50:00+00:00,1.1639,1.16398,1.16383,1.16387
2025-10-15 16:51:00+00:00,1.16388,1.16395,1.16384,1.16394
2025-10-15 16:52:00+00:00,1.16393,1.164,1.16371,1.16374
2025-10-15 16:53:00+00:00,1.16373,1.16382,1.16369,1.16379
2025-10-15 16:54:00+00:00,1.16378,1.16379,1.16356,1.16373
2025-10-15 16:55:00+00:00,1.16373,1.16384,1.16373,1.16384
2025-10-15 16:56:00+00:00,1.16384,1.16405,1.16384,1.16402
2025-10-15 16:57:00+00:00,1.16403,1.1641,1.16398,1.16403
2025-10-15 16:58:00+00:00,1.16402,1.16402,1.16392,1.16397
2025-10-15 16:59:00+00:00,1.16396,1.16402,1.16391,1.164
2025-10-15 17:00:00+00:00,1.16399,1.16402,1.16378,1.1638
2025-10-15 17:01:00+00:00,1.1638,1.16384,1.16366,1.16376
2025-10-15 17:02:00+00:00,1.16376,1.16378,1.16366,1.16372
2025-10-15 17:03:00+00:00,1.16372,1.16373,1.1636,1.16367
2025-10-15 17:04:00+00:00,1.16368,1.16373,1.1636,1.16361
2025-10-15 17:05:00+00:00,1.16362,1.16389,1.1636,1.16387
2025-10-15 17:06:00+00:00,1.16386,1.16401,1.16386,1.16389
2025-10-15 17:07:00+00:00,1.16388,1.1639,1.16368,1.16369
2025-10-15 17:08:00+00:00,1.16368,1.16384,1.16346,1.16377
2025-10-15 17:09:00+00:00,1.16377,1.16388,1.16366,1.16388
2025-10-15 17:10:00+00:00,1.16388,1.16398,1.16382,1.16386
2025-10-15 17:11:00+00:00,1.16386,1.16402,1.1638,1.16391
2025-10-15 17:12:00+00:00,1.1639,1.16394,1.16375,1.16376
2025-10-15 17:13:00+00:00,1.16376,1.16382,1.1636,1.16361
2025-10-15 17:14:00+00:00,1.16362,1.1637,1.16334,1.16341
2025-10-15 17:15:00+00:00,1.16342,1.16349,1.16334,1.16336
2025-10-15 17:16:00+00:00,1.16336,1.16342,1.16329,1.16336
2025-10-15 17:17:00+00:00,1.16337,1.16337,1.16314,1.16325
2025-10-15 17:18:00+00:00,1.16326,1.1633,1.16304,1.16324
2025-10-15 17:19:00+00:00,1.16323,1.16324,1.1631,1.16321
2025-10-15 17:20:00+00:00,1.16322,1.16334,1.1632,1.16324
2025-10-15 17:21:00+00:00,1.16323,1.16344,1.16322,1.1634
2025-10-15 17:22:00+00:00,1.16339,1.16344,1.16328,1.16334
2025-10-15 17:23:00+00:00,1.16334,1.16347,1.16332,1.16344
